transaction_id,amount,status,settlement_date
BL7347062772,5925.51,successful,2025-05-30
BL3825695522,13259.07,successful,2024-07-07
BL6771283292,48026.01,successful,2025-01-01
BL7356584836,38894.99,failed,2024-07-10
BL3747760755,3040.64,successful,2024-03-15
BL4627138182,45561.06,successful,2024-04-17
BL6569027818,10335.41,successful,2025-08-25
BL3609241253,6848.06,successful,2025-06-05
BL5928175882,46012.05,successful,2025-05-09
BL2588693727,200.63,successful,2024-02-09
BL1364270915,11201.87,successful,2024-05-01
BL3471390635,39109.59,failed,2024-09-10
BL4083890704,14456.15,successful,2025-05-11
BL7704886426,38678.13,successful,2024-03-07
BL9856262368,30426.07,successful,2025-03-20
BL2351221470,8310.66,failed,2024-07-10
BL6341644105,11395.36,pending,2024-07-04
BL1012993380,20422.82,successful,2025-12-09
BL0754979660,37024.1,successful,2025-04-13
BL5298198025,34995.05,successful,2025-12-12
BL9603825693,24949.21,successful,2024-09-17
BL7202569173,24896.92,successful,2024-07-20
BL9594654846,21611.02,failed,2024-02-25
BL2799833775,1450.62,failed,2025-07-20
BL9166813088,14363.48,successful,2024-10-31
BL5815930875,1956.37,successful,2024-02-08
BL9039851769,35779.73,successful,2024-07-04
BL6210009454,39033.61,successful,2025-01-10
BL9308654696,41100.37,failed,2024-12-09
BL9111750025,19055.11,successful,2025-04-16
BL5861700388,16862.52,successful,2024-02-10
BL2405307280,35734.87,successful,2024-12-10
BL3182065739,9504.7,failed,2025-03-08
BL8958245254,18116.94,successful,2025-10-01
BL9719127075,29523.56,successful,2025-07-11
BL4170338654,49773.63,successful,2024-03-19
BL2911889747,45244.46,successful,2025-10-22
BL1237572419,37932.1,successful,2025-07-16
BL0258360957,3330.04,successful,2024-09-17
BL4058784872,26473.63,successful,2025-11-05
BL4464003319,5442.64,failed,2025-01-24
BL0860291784,10235.85,successful,2025-01-01
BL9816908147,34197.66,failed,2024-12-04
BL6982407134,25740.85,successful,2025-09-28
BL2002191830,32460.79,successful,2025-03-03
BL7625182396,39075.93,successful,2024-03-29
BL8975719413,19610.02,failed,2025-10-19
BL7824808527,5723.46,successful,2025-01-18
BL6701699971,27605.2,successful,2025-02-17
BL0054956629,26079.92,successful,2025-02-06
BL1622980962,17861.71,successful,2025-03-23
BL5895877063,26325.23,failed,2024-10-11
BL7153103630,12777.63,successful,2024-09-07
BL8480500796,15350.93,successful,2024-02-19
BL5578269330,18456.0,successful,2025-02-26
BL4410142923,42192.05,successful,2024-06-07
BL6332448488,10823.15,successful,2024-11-13
BL4440927814,15112.64,successful,2024-12-12
BL5196964564,24537.3,failed,2025-08-16
BL1444203691,29927.69,successful,2024-10-19
BL6420869968,24470.41,successful,2024-10-04
BL0568712226,12762.12,successful,2025-08-31
BL6026641648,37044.67,successful,2025-05-14
BL0951144910,43393.98,successful,2024-08-04
BL3944492673,37340.59,successful,2025-04-03
BL4897124000,27744.63,successful,2024-05-10
BL2235573495,4675.82,successful,2024-10-07
BL9805176777,9912.43,successful,2025-10-15
BL3999079689,30870.28,successful,2025-11-16
BL2610758318,32304.88,successful,2025-03-17
BL4193784803,33876.88,successful,2025-10-18
BL6447870860,13053.31,failed,2024-12-16
BL6855965703,30705.79,successful,2025-11-30
BL8062794806,47869.91,successful,2025-07-11
BL9593335583,20752.19,successful,2024-06-16
BL7936701132,27628.04,successful,2024-02-02
BL4392403577,8016.17,successful,2024-07-27
BL4156334067,8710.34,successful,2025-09-20
BL0754336424,47750.39,successful,2024-04-08
BL7955542501,33348.56,successful,2024-05-21
BL7391022748,14458.05,successful,2025-06-22
BL7415615319,48401.6,successful,2025-02-18
BL5111128972,8465.45,successful,2025-08-03
BL3467170126,29534.37,failed,2025-07-25
BL0107623299,35066.38,successful,2024-01-15
BL6209237204,12574.34,successful,2025-02-14
BL0180809477,15751.05,successful,2024-03-23
BL9339822826,40274.69,failed,2025-01-28
BL5737656087,18939.37,successful,2024-03-25
BL4896663278,22562.26,successful,2024-06-15
BL4621560179,669.75,successful,2024-10-23
BL1273860211,37049.08,failed,2025-01-09
BL1517016629,19557.56,successful,2025-01-10
BL9628920349,29958.22,successful,2025-03-04
BL3951444808,16587.91,successful,2024-07-16
BL3102296966,29040.5,failed,2025-06-07
BL1710574971,48718.15,successful,2025-08-25
BL5883527411,48033.2,successful,2024-04-21
BL0179195203,5432.19,successful,2024-07-20
BL7013327591,7554.79,pending,2025-04-18
BL8711399555,46207.81,successful,2024-11-16
BL9473347708,18158.97,successful,2025-09-05
BL4974936400,32071.3,successful,2025-12-03
BL3033226381,19158.96,successful,2024-12-31
BL5169186594,3382.19,successful,2024-07-06
BL6915992238,16219.79,successful,2025-12-14
BL8656940357,11890.25,failed,2024-11-18
BL4889022548,24495.64,successful,2024-02-03
BL5725437022,25717.87,successful,2025-03-19
BL1113993178,2505.07,successful,2025-10-18
BL2388711908,7700.4,successful,2024-04-12
BL2969250875,3814.23,failed,2024-04-04
BL4376341820,26197.84,successful,2024-02-08
BL2886257705,27884.54,successful,2025-01-29
BL6691665016,18624.29,successful,2024-08-07
BL6470138330,27904.75,successful,2024-01-26
BL7035098186,32943.39,successful,2025-08-30
BL4467186986,48685.55,successful,2025-09-12
BL3594173486,16907.51,pending,2024-12-05
BL4930063341,4032.74,successful,2024-09-11
BL5833840217,42505.06,successful,2025-03-13
BL0979793067,16473.3,successful,2024-03-18
BL6228415494,47021.13,successful,2024-06-26
BL0018866177,9943.81,successful,2025-09-19
BL2683019927,14756.86,successful,2025-12-26
BL2187589500,35995.11,successful,2025-06-11
BL0111363861,40917.02,successful,2025-04-14
BL7293447658,25648.49,failed,2024-11-18
BL6929603020,38627.79,successful,2024-04-06
BL4502618140,35679.55,successful,2025-05-02
BL3555542731,27152.22,successful,2025-10-30
BL4621190695,23473.51,successful,2025-11-19
BL7515995970,4358.39,pending,2024-12-19
BL5547355690,14654.02,successful,2025-06-08
BL6800704217,16379.73,successful,2024-02-19
BL2022730212,32023.27,successful,2024-02-07
BL6563602073,402.95,successful,2025-07-24
BL4893563972,37332.99,successful,2025-01-25
BL4441344685,38376.01,pending,2025-04-16
BL3159344045,34374.27,successful,2025-02-09
BL0997354854,19888.54,failed,2025-08-31
BL0617323634,30240.34,successful,2025-05-25
BL5911965464,16617.63,successful,2025-03-06
BL3730622715,15766.77,failed,2025-04-28
BL4168305917,39979.85,pending,2024-12-16
BL0781906405,7775.69,successful,2024-05-04
BL6966925734,2885.27,successful,2024-12-10
BL5106028533,9756.43,successful,2024-12-25
BL0584790868,15350.16,successful,2024-09-22
BL3761599291,34315.08,successful,2025-11-06
BL7510818346,20079.27,successful,2024-11-05
BL9317689918,31256.08,successful,2024-09-27
BL0450964268,45869.95,pending,2025-08-29
BL6310152773,24265.06,failed,2025-05-25
BL9724795532,44863.08,successful,2025-07-14
BL7056954045,22738.55,successful,2024-08-03
BL0359661812,20751.43,successful,2024-01-28
BL9361055708,31461.09,successful,2024-11-02
BL3161284670,19521.03,successful,2025-09-07
BL1863853817,21937.81,successful,2025-02-24
BL1136405112,8756.86,successful,2025-07-31
BL3802111398,25277.27,successful,2024-01-25
BL8428032026,10414.63,successful,2025-08-12
BL0907329763,34872.2,successful,2025-09-19
BL8455748897,22711.24,failed,2024-10-10
BL9571500510,39881.12,successful,2024-05-10
BL8463076763,45553.76,failed,2025-03-04
BL8733808862,23702.28,successful,2024-04-29
BL0914242758,4406.99,successful,2025-04-11
BL1020765773,7665.06,successful,2024-05-26
BL0877295855,10988.18,successful,2024-11-25
BL6983223390,42234.56,successful,2024-01-23
BL3805895994,948.0,successful,2024-08-29
BL3003654429,20076.2,successful,2024-07-01
BL9795340159,27248.1,successful,2024-09-15
BL7436812551,42576.22,successful,2024-07-26
BL3833034385,9522.09,failed,2025-12-14
BL3776238262,48345.49,successful,2024-09-12
BL9280136360,32840.05,successful,2025-12-07
BL2360052726,44488.41,successful,2024-02-28
BL1824226278,27784.27,successful,2025-07-08
BL3801026220,41615.13,successful,2025-03-19
BL1682710654,29340.36,successful,2025-01-03
BL8713245316,42273.32,successful,2025-03-24
BL4016572608,36648.79,successful,2025-12-03
BL0498248288,38689.2,failed,2025-10-13
BL2177911898,44373.15,successful,2025-02-25
BL4581972796,9341.4,successful,2024-08-19
BL2767479518,29864.07,successful,2024-12-30
BL2331507741,883.44,successful,2025-03-08
BL7336786736,10304.8,failed,2025-09-18
BL7351849604,29183.66,successful,2025-02-28
BL6961414113,11248.88,failed,2025-03-13
BL6269409962,23338.32,successful,2025-08-04
BL2260548028,29912.54,successful,2025-09-23
BL7375076830,11078.16,successful,2024-05-06
BL9511782946,1737.97,successful,2025-02-09
BL2826486581,33394.55,pending,2024-02-16
BL3488570948,3072.42,successful,2025-06-02
BL3922535797,28345.35,successful,2025-09-10
BL1818345456,34244.42,successful,2025-09-29
BL9014916189,49022.46,successful,2024-05-27
BL1528307380,19572.46,pending,2024-12-30
BL8268914194,6334.31,successful,2025-07-12
BL7382271199,48055.1,successful,2024-05-02
BL0772398344,38658.46,successful,2024-09-22
BL0369710326,12185.8,failed,2024-10-06
BL9241007347,14123.77,successful,2025-07-11
BL3883408901,28386.42,successful,2025-12-21
BL6159162117,3473.66,successful,2025-08-18
BL9342870952,19895.83,successful,2025-02-12
BL3503562713,34232.32,successful,2025-12-11
BL4236772203,29798.44,successful,2025-09-28
BL5867197456,19877.51,failed,2024-06-26
BL1235156268,33040.63,successful,2024-07-22
BL4092739139,26090.65,successful,2025-11-20
BL4419372195,46904.56,successful,2025-10-30
BL5529681858,30385.91,pending,2024-07-18
BL6175923158,49040.44,successful,2025-03-30
BL3682879005,40476.51,successful,2024-11-01
BL6043163306,37427.05,successful,2025-10-25
BL4234300014,48382.76,successful,2024-11-08
BL0907345791,45181.1,failed,2024-06-05
BL9685965001,2341.54,successful,2025-08-31
BL5767781436,1546.77,successful,2025-05-23
BL8865042439,43148.5,successful,2025-02-13
BL2528234171,26010.94,failed,2025-02-03
BL3494409954,9872.1,successful,2025-07-07
BL9763295446,35469.95,failed,2025-06-22
BL8578555666,18799.91,successful,2025-02-04
BL3028812845,37112.89,successful,2025-02-14
BL6859583853,20420.37,successful,2024-03-21
BL5829119536,47915.14,failed,2025-12-05
BL2815716878,15145.96,failed,2025-03-09
BL9435560758,1319.75,failed,2024-10-25
BL7795272486,35409.98,successful,2024-10-13
BL9059413973,22172.93,successful,2024-08-14
BL9761754141,15110.0,successful,2024-10-25
BL6410920999,35796.41,successful,2024-12-28
BL3992625998,23010.49,successful,2024-06-07
BL1722858185,44722.95,successful,2025-10-26
BL8397105279,26447.85,successful,2025-11-02
BL6117446966,3333.18,successful,2024-07-29
BL9225279955,37359.88,successful,2025-11-07
BL4913440548,42044.32,successful,2024-03-27
BL9165739736,43263.72,successful,2025-06-30
BL3919486012,46622.87,successful,2024-07-21
BL2630997284,24593.77,successful,2024-08-03
BL6699608944,42788.59,failed,2024-09-03
BL2770899806,27548.3,successful,2024-04-11
BL8310843815,7520.32,successful,2024-07-01
BL1084618662,45739.95,failed,2025-07-14
BL6203983342,42391.38,successful,2025-03-30
BL5487421382,31248.7,successful,2025-07-04
BL3636646151,9575.3,successful,2025-12-20
BL9088662084,19611.09,successful,2024-04-03
BL3954720111,13728.22,successful,2024-08-18
BL5768745192,7989.11,successful,2024-05-22
BL2610990041,39934.11,successful,2025-06-18
BL0495372143,27509.1,successful,2025-03-03
BL6569583743,41048.87,successful,2024-01-17
BL5007180703,30655.45,successful,2025-04-19
BL5005263638,25166.18,successful,2024-10-03
BL8335801999,29115.12,successful,2024-03-09
BL2014408986,7737.99,successful,2025-10-07
BL9262225529,30368.46,successful,2024-07-15
BL5651863869,2344.73,failed,2025-12-11
BL9916921745,34263.16,successful,2025-10-17
BL9119537463,29144.53,successful,2024-06-29
BL5565971787,48550.97,failed,2025-03-06
BL7405966934,36853.57,successful,2024-12-20
BL4406329492,9216.74,failed,2024-09-14
BL6019105290,32870.84,successful,2025-03-13
BL1656553597,20717.67,failed,2025-06-17
BL5159549252,33988.9,failed,2025-01-25
BL6269658145,14046.48,successful,2024-08-03
BL0381080808,15467.09,successful,2025-09-17
BL8034221437,5144.93,successful,2024-11-24
BL8975085194,4752.9,successful,2025-04-29
BL0889214396,12361.95,successful,2024-08-12
BL3046522872,43779.43,failed,2025-08-12
BL9833931939,6890.85,successful,2025-11-07
BL9800640545,2374.0,successful,2024-10-14
BL9923598827,24483.98,successful,2025-06-01
BL7979255041,27362.2,failed,2025-08-27
BL0419297753,40731.54,successful,2025-11-19
BL3489060890,6671.64,successful,2025-05-06
BL3862268636,46239.89,successful,2025-10-02
BL3223988127,5887.13,failed,2025-09-02
BL2479875983,10742.54,successful,2024-05-29
BL7412689049,35837.47,successful,2024-03-07
BL8584544325,35013.85,successful,2024-02-15
BL4074677639,45072.72,successful,2024-09-28
BL9062226409,13592.47,successful,2025-04-28
BL1300534121,13593.32,successful,2024-05-04
BL5436851040,48541.1,successful,2024-01-31
BL1585921389,45530.22,successful,2024-08-03
BL9433328310,27006.77,failed,2024-05-24
BL9082180569,31686.35,successful,2024-02-22
BL4976976184,33124.67,successful,2025-07-08
BL2841898287,452.61,successful,2025-07-11
BL3598108098,46617.45,successful,2025-03-01
BL5008118680,35021.6,successful,2024-10-09
BL9713356664,48008.62,successful,2024-02-01
BL1251087298,40068.47,successful,2024-01-30
BL0715063239,45701.98,failed,2025-07-03
BL2364948437,24776.35,successful,2025-09-07
BL8224189301,47742.67,successful,2025-10-26
BL1795951768,21934.8,successful,2025-06-03
BL9531915417,28897.33,failed,2025-01-04
BL0157235620,1776.46,successful,2024-12-09
BL5598295038,31397.27,successful,2024-05-01
BL0665604092,13783.46,failed,2025-07-21
BL1426871930,10114.73,successful,2024-06-17
BL3209780027,45664.64,successful,2024-08-30
BL0016366228,7069.62,successful,2025-09-04
BL1945221689,13723.49,successful,2024-05-04
BL9191137536,37884.75,successful,2025-12-27
BL1582863588,33875.87,successful,2025-06-05
BL0990186083,36465.95,successful,2024-10-31
BL8184349533,34800.31,successful,2024-02-05
BL3504274841,27710.33,successful,2024-01-25
BL0358940953,24349.3,failed,2025-01-11
BL2609494373,37912.25,successful,2025-12-03
BL9877004255,9521.22,successful,2025-08-04
BL7003397462,33718.08,successful,2024-07-18
BL6770170844,3208.01,successful,2024-06-02
BL6972154008,8260.03,successful,2025-01-03
BL6360387655,43711.38,successful,2024-09-14
BL3523660083,24992.66,successful,2025-05-25
BL2826134505,12367.58,successful,2024-05-08
BL5204672464,13330.38,successful,2024-12-22
BL5409851264,40586.63,successful,2025-03-27
BL2642503781,29372.84,successful,2024-06-27
BL2914234503,19532.05,successful,2025-07-10
BL2102406017,24343.45,successful,2024-08-02
BL5409729729,21775.87,successful,2024-09-05
BL5437629400,45106.51,successful,2024-07-29
BL1771074712,31250.67,successful,2024-09-13
BL4356729419,2778.64,failed,2025-12-25
BL6469350270,24814.82,successful,2025-01-15
BL0230403409,42167.28,successful,2025-10-22
BL3666907340,21202.96,successful,2024-08-12
BL5375207756,18635.36,successful,2024-07-13
BL7602146334,29028.72,successful,2024-04-25
BL9278093310,42771.73,successful,2025-05-13
BL6472003598,20716.58,successful,2024-06-06
BL5888721277,33099.69,successful,2025-02-03
BL7191354539,13976.16,successful,2024-05-16
BL8675408407,32861.79,successful,2024-11-06
BL5058214208,36041.12,failed,2025-07-14
BL9766636767,46328.17,failed,2024-11-18
BL3833073400,35962.22,successful,2025-09-27
BL5866035249,24817.36,successful,2024-10-01
BL2500303721,28279.38,successful,2025-05-04
BL8430103647,46676.9,successful,2024-07-04
BL0473214691,14162.02,successful,2024-10-20
BL8295987676,39388.59,successful,2025-07-13
BL5641592852,46490.68,successful,2025-02-26
BL0742815711,48130.07,successful,2025-11-06
BL8472006699,42181.29,successful,2025-01-31
BL2677883840,8713.69,successful,2025-09-23
BL5072539663,35397.48,successful,2024-06-10
BL6682886195,36582.61,successful,2025-05-08
BL1792539475,30865.59,successful,2025-06-14
BL1982460811,38221.57,successful,2024-05-11
BL2434341772,47914.54,successful,2025-03-22
BL9852434134,2386.79,successful,2024-09-11
BL9125758045,41491.47,successful,2025-03-29
BL7785483281,19784.78,successful,2025-04-22
BL9435504555,27990.09,successful,2024-08-25
BL3526943145,43971.45,successful,2025-06-01
BL0097219180,23214.31,successful,2024-07-02
BL6835948756,39011.78,failed,2025-04-02
BL1833880509,33753.97,successful,2024-06-04
BL3875567208,45598.63,successful,2024-09-11
BL1422673986,3179.41,failed,2025-03-24
BL3693604790,30402.63,successful,2024-01-04
BL9851418159,37068.49,successful,2024-11-15
BL8676796837,23125.95,successful,2025-11-01
BL1256873123,562.6,successful,2025-01-18
BL6513747478,3707.86,successful,2024-04-19
BL9921390454,27370.65,successful,2024-03-26
BL1493362869,36060.84,successful,2024-05-29
BL4237212255,48951.39,successful,2024-01-31
BL1782684343,23486.15,pending,2024-03-15
BL4927561662,10665.99,failed,2025-03-09
BL3750766122,26324.46,successful,2025-04-23
BL9534308913,14956.85,successful,2024-03-13
BL2198805521,20634.32,successful,2025-04-03
BL6001463769,34317.59,successful,2025-10-08
BL6860654474,13720.17,successful,2025-01-31
BL6866871056,37882.7,failed,2025-10-18
BL7171748267,30413.95,successful,2025-06-18
BL3556834959,26044.05,failed,2025-09-15
BL2110995616,37383.98,failed,2024-01-08
BL3882557029,10686.06,successful,2024-03-27
BL2909673024,47478.82,successful,2024-05-07
BL2680892444,13195.97,successful,2025-02-14
BL5839641107,40717.39,successful,2025-09-24
BL5030336229,15215.55,successful,2025-08-28
BL6135142082,39592.56,successful,2024-11-13
BL9577844366,36264.28,successful,2024-12-31
BL9358078180,22170.83,successful,2024-08-12
BL5843657968,2367.55,successful,2024-06-01
BL4281747209,31797.08,successful,2024-08-10
BL8283942684,2131.94,failed,2025-11-09
BL7136595472,29625.72,successful,2025-05-14
BL8997660171,13586.01,successful,2025-04-06
BL6852956688,13766.13,successful,2025-10-16
BL2726342601,38139.58,successful,2024-07-11
