merchantRef,transaction_id,amount,status,Date,Time
TXN331976937906,BL7012544492,39985.95,successful,2024-05-17,15:54:44
TXN932599031672,BL9134903876,49808.08,successful,2025-11-23,02:20:12
TXN740519670393,BL9695104031,1895.56,successful,2024-07-30,22:02:34
TXN848711717009,BL7932498257,291.67,successful,2025-03-28,15:20:30
TXN285117187238,BL7850404109,14906.3,pending,2024-05-16,14:05:55
TXN487569270037,BL3411100700,31030.28,successful,2025-05-12,13:33:33
TXN572164837948,BL6466350072,23273.19,successful,2025-08-15,23:02:32
TXN401396307615,BL6400307788,9277.09,successful,2025-07-27,02:41:46
TXN214188216448,BL3941117539,24418.37,successful,2024-10-30,22:12:32
TXN336154032969,BL1562028309,45137.45,successful,2024-04-10,12:43:05
TXN831354997031,BL7061927892,38520.29,successful,2024-01-16,01:35:43
TXN916557122741,BL1177812286,6513.93,successful,2024-10-13,07:47:42
TXN631884192265,BL9122565450,2718.91,successful,2024-02-18,06:34:11
TXN927726253462,BL4234444474,44521.31,successful,2025-09-16,23:30:09
TXN117486205062,BL4651089616,19937.19,failed,2025-12-24,03:54:13
TXN849500722480,BL5836331146,13670.93,successful,2024-01-29,20:44:07
TXN978388955525,BL5831468486,47120.26,successful,2025-09-12,09:30:39
TXN170294346332,BL5580267228,21483.34,successful,2024-08-17,17:48:59
TXN514806469042,BL6198237347,19426.45,successful,2025-03-30,21:31:03
TXN291001165549,BL5572358586,32847.51,successful,2024-11-07,17:16:48
TXN702269386984,BL1597402630,24440.6,successful,2025-11-23,13:34:19
TXN740601972226,BL8957943752,37611.16,successful,2025-08-31,20:24:37
TXN268920648842,BL5990268605,42379.38,successful,2025-10-18,15:04:12
TXN736352847534,BL9545276746,30820.33,successful,2024-12-10,23:14:36
TXN607053044443,BL1423465746,13529.17,successful,2025-12-27,10:37:01
TXN428292352006,BL0017636175,39234.72,failed,2025-02-11,23:26:33
TXN920875050101,BL4713426559,6701.32,successful,2024-05-18,23:23:12
TXN846575842918,BL7291140455,6399.37,successful,2025-02-24,13:42:50
TXN326433310461,BL1552494966,43273.34,successful,2024-02-27,00:35:42
TXN017505634363,BL2352299509,16394.58,successful,2025-12-17,03:03:09
TXN144707750993,BL0593288594,33064.75,successful,2025-09-14,07:53:52
TXN171622001417,BL5547158498,44170.01,successful,2025-07-15,05:11:27
TXN900824049940,BL8818633154,23034.35,successful,2025-03-17,07:46:26
TXN105374301490,BL9103481245,15766.45,successful,2024-07-12,04:48:47
TXN286966013090,BL7356642067,2071.73,successful,2024-05-17,22:12:08
TXN139156582062,BL1200703788,32208.85,successful,2025-12-17,13:36:09
TXN695592401100,BL8565710774,42668.07,successful,2024-11-14,08:43:45
TXN497848776978,BL6924312380,9279.7,successful,2024-05-24,21:46:43
TXN475570346748,BL2758289904,46459.52,successful,2025-07-21,23:52:52
TXN982854597636,BL6030654830,2654.67,successful,2024-01-02,17:57:12
TXN772173585546,BL0002099978,39296.3,successful,2024-07-05,01:33:45
TXN319796979135,BL1319266477,34507.54,successful,2024-03-12,11:34:07
TXN333715821677,BL5724674844,3438.34,successful,2025-12-19,05:55:03
TXN855114973608,BL8215338241,15921.64,successful,2024-12-25,23:55:04
TXN019696892899,BL4190579787,18252.88,successful,2025-09-30,14:15:39
TXN093789683023,BL2544844014,44431.58,successful,2025-07-27,17:02:06
TXN003779079859,BL3561429937,32929.2,successful,2024-06-13,21:45:28
TXN094620095144,BL6068674768,18120.3,successful,2024-11-09,12:34:50
TXN526872601576,BL2515185086,28873.14,successful,2025-04-03,20:45:20
TXN649424178752,BL9332145514,5609.78,failed,2025-06-01,04:28:34
TXN763956123208,BL9313840074,25872.38,successful,2025-12-03,18:49:02
TXN582287656751,BL1960815063,24902.13,successful,2024-11-09,13:47:18
TXN249069417202,BL6474348163,45918.35,failed,2024-11-15,00:39:50
TXN880960257924,BL2706796247,13926.37,successful,2024-08-05,19:14:25
TXN088243059243,BL7565543077,17909.29,successful,2025-08-11,05:35:18
TXN795618201812,BL7619589464,3157.63,successful,2025-06-24,13:14:40
TXN192682610940,BL7243771856,18789.33,successful,2025-04-25,12:24:18
TXN405710758536,BL3493428729,35651.2,successful,2024-10-18,16:19:06
TXN817601446074,BL5322265984,34098.81,successful,2024-11-28,05:17:33
TXN606901331967,BL5947679036,13114.12,failed,2025-08-31,16:17:31
TXN652571826030,BL0283978282,21791.03,successful,2025-09-23,07:03:18
TXN683607213147,BL7365833366,25632.96,failed,2025-04-10,10:07:05
TXN985108982589,BL0659182704,36951.46,successful,2025-04-29,23:37:31
TXN819495375021,BL0589456402,3369.97,successful,2025-07-23,13:25:38
TXN519394806060,BL6622343533,42662.97,successful,2024-07-06,12:49:53
TXN981558178807,BL2461989601,22791.72,successful,2025-12-12,20:32:12
TXN585063647859,BL5272625976,45406.05,successful,2025-08-27,18:46:30
TXN741796504340,BL0998112029,46695.52,successful,2024-01-21,11:41:21
TXN230454164761,BL0304984094,10621.84,successful,2024-05-16,07:42:46
TXN611360859502,BL1467156606,28746.97,successful,2024-06-30,13:22:21
TXN082034699540,BL8163573061,40248.8,successful,2025-11-27,18:31:11
TXN350878999590,BL4694359344,38909.22,successful,2024-04-10,23:54:50
TXN501229937139,BL9592554608,5524.79,successful,2025-12-28,11:00:52
TXN046835997459,BL5699148601,3851.41,successful,2024-08-01,21:40:34
TXN282155943547,BL6527572414,24692.02,failed,2024-11-26,21:35:56
TXN163196603996,BL2484857427,20306.24,successful,2025-05-26,18:59:06
TXN719159795562,BL7193603824,31209.51,successful,2024-02-26,14:15:12
TXN317606279069,BL1944730534,24795.42,successful,2025-02-26,12:18:57
TXN736868737340,BL7536756621,33683.26,successful,2024-05-24,15:42:54
TXN733293513826,BL4223615783,31734.06,successful,2025-11-29,20:52:14
TXN878295951426,BL6137821072,45808.26,successful,2025-02-17,18:18:23
TXN949315458257,BL7186952022,18565.59,successful,2025-08-14,11:21:32
TXN533942383677,BL1277301576,14436.51,successful,2025-12-30,19:02:03
TXN616559144057,BL2917970110,29140.65,successful,2024-01-06,21:43:05
TXN330218221624,BL8777297659,36419.3,successful,2024-01-30,06:36:22
TXN154071421858,BL0896500120,17480.98,failed,2025-02-15,01:13:57
TXN597498547528,BL4330509419,6997.13,failed,2024-04-16,07:04:03
TXN431880832629,BL5251393966,6643.28,successful,2024-03-05,10:49:11
TXN719694877247,BL3366040574,6573.85,successful,2025-03-31,11:54:53
TXN413657972781,BL8064356506,47566.67,successful,2024-05-25,02:06:25
TXN906461367118,BL1462514157,46206.98,successful,2024-01-04,19:34:45
TXN100535985315,BL4148384307,18841.29,failed,2025-08-16,16:42:20
TXN739780768265,BL8072180508,6497.35,successful,2025-10-01,10:16:29
TXN944963830469,BL3835065808,18661.29,successful,2024-01-14,02:17:52
TXN281840001712,BL9222352568,40324.23,failed,2024-05-13,23:18:30
TXN443357705612,BL9461654924,1080.43,pending,2024-02-14,17:23:15
TXN199149452874,BL7588611025,10625.68,successful,2025-03-08,06:41:53
TXN174835954540,BL0523787825,8711.49,successful,2024-07-20,23:25:11
TXN514452468527,BL2531922617,17766.72,successful,2025-09-05,23:26:52
TXN568124974546,BL3044943712,3264.16,successful,2024-11-06,18:58:28
TXN189269618242,BL9732325008,23808.01,pending,2024-06-15,13:40:25
TXN902503801923,BL9156348315,7317.76,failed,2024-01-01,07:54:48
TXN686274847890,BL3143795391,25837.78,successful,2024-03-16,14:56:59
TXN980115187929,BL2216956514,44468.78,successful,2024-09-21,07:22:26
TXN060857823471,BL7170319984,25781.92,successful,2024-03-29,01:43:03
TXN300658292099,BL1445882714,34152.18,successful,2024-10-16,05:49:26
TXN216639094811,BL4319980084,9134.09,successful,2024-11-21,05:46:10
TXN084942180790,BL2254771207,26485.22,failed,2025-12-23,21:58:42
TXN346785438199,BL5769902141,8823.94,failed,2025-08-13,02:15:04
TXN758379064336,BL6410923381,16993.11,successful,2025-06-05,18:18:41
TXN011992577497,BL9752559832,49166.14,successful,2024-06-01,20:47:44
TXN722674085310,BL4047803626,23789.17,successful,2025-11-30,23:02:10
TXN880887757342,BL2589653973,45259.65,successful,2025-11-25,05:32:08
TXN786251456878,BL9899147484,28438.14,successful,2025-05-13,11:46:39
TXN787539478186,BL2598170604,12764.28,failed,2025-03-31,09:54:23
TXN757322986512,BL2468920840,28443.86,successful,2025-09-21,07:40:06
TXN110054300858,BL9476841369,45985.56,successful,2025-09-25,23:20:27
TXN138995400649,BL3362757848,33455.25,successful,2025-08-06,18:46:55
TXN933877899043,BL8331891329,20001.28,successful,2024-03-12,11:31:10
TXN436200479495,BL4905488539,27997.48,successful,2025-10-17,11:18:23
TXN126706852659,BL7926254581,21843.55,successful,2024-03-11,01:40:51
TXN450079873915,BL9518025378,34082.66,successful,2024-04-19,10:48:58
TXN371818387070,BL5597457749,20024.99,successful,2025-10-09,08:25:56
TXN951240909597,BL1385551379,411.73,successful,2025-02-08,00:41:09
TXN569059688180,BL2725261760,9377.9,successful,2025-09-02,17:43:10
TXN398481048560,BL2577138601,24244.96,successful,2025-11-14,14:28:38
TXN764608287327,BL4950955176,41210.43,successful,2024-02-05,06:23:38
TXN542504159989,BL9689599373,25218.65,successful,2025-12-14,08:08:55
TXN332185537146,BL0614313475,36557.93,successful,2024-09-17,15:21:32
TXN029477845975,BL7705109061,18371.26,successful,2025-11-22,17:55:41
TXN809262372812,BL8978879463,6390.22,successful,2024-06-28,02:41:32
TXN567056999368,BL8043540938,47996.23,successful,2024-06-15,14:48:49
TXN320438132680,BL8164827532,10704.58,failed,2025-06-26,20:14:32
TXN324256657223,BL6515240495,4852.92,successful,2024-07-17,03:28:55
TXN084630759521,BL4185455543,45152.36,successful,2025-09-03,15:13:28
TXN760839938575,BL6594256225,16231.55,successful,2024-10-31,22:15:44
TXN405040317514,BL7062744644,47876.02,successful,2024-07-17,17:06:18
TXN609515403011,BL9837224579,21882.87,successful,2025-09-09,16:45:18
TXN748182707103,BL1783576626,2447.04,successful,2025-10-24,01:25:46
TXN907594435627,BL4827268542,34220.97,successful,2024-06-02,01:07:19
TXN697953615580,BL8423354667,36774.11,successful,2024-06-17,02:46:32
TXN060386958131,BL3491309702,39347.72,successful,2024-09-23,14:47:13
TXN818249137923,BL4996859570,46662.95,successful,2024-10-23,03:42:18
TXN652898333705,BL5658079863,11078.53,failed,2025-06-02,14:47:35
TXN778890936600,BL7874062507,7683.95,successful,2025-10-04,16:08:09
TXN688691168268,BL4726946211,30209.15,successful,2025-07-12,13:40:34
TXN468872245940,BL0284044788,2542.85,successful,2024-08-11,04:12:39
TXN526412438976,BL8130105641,16265.55,successful,2025-10-26,03:54:57
TXN716523576332,BL8837450407,23859.58,successful,2025-05-27,15:08:00
TXN796347059340,BL9919860933,46673.93,successful,2024-07-14,06:56:26
TXN954480880196,BL9660589776,3648.92,successful,2025-07-13,22:29:09
TXN440671660969,BL7215630368,26784.78,successful,2024-02-27,15:04:05
TXN262659626633,BL0668626909,1640.77,successful,2025-02-27,01:52:56
TXN616226571311,BL0880755983,20734.92,successful,2025-11-16,15:19:02
TXN032588763262,BL0564947007,48621.49,successful,2024-08-20,18:59:41
TXN240786125517,BL3215857202,36204.95,successful,2024-06-24,20:40:54
TXN575822108516,BL2442053095,5845.66,successful,2025-03-23,02:19:45
TXN383274381700,BL0174196178,15158.38,successful,2024-02-03,16:08:10
TXN156895489692,BL8318520995,18088.76,successful,2025-07-03,03:02:36
TXN320950281497,BL4096990635,1770.93,successful,2024-07-20,11:06:04
TXN146024556838,BL9198271113,41576.64,successful,2024-08-28,19:19:51
TXN937183508669,BL8897513754,21963.89,failed,2025-09-06,18:03:57
TXN938027891862,BL2565858059,19603.09,successful,2024-12-27,19:26:44
TXN891251700351,BL4524288875,10300.12,successful,2025-08-06,18:57:43
TXN240664490814,BL0101208516,30537.06,successful,2024-01-18,01:29:21
TXN452364966884,BL7772203053,2569.24,successful,2024-02-06,14:52:24
TXN912099721377,BL9430486052,20170.94,successful,2024-10-13,12:31:36
TXN861627140660,BL7771244151,33474.28,successful,2024-12-25,20:01:26
TXN167025871808,BL6089060473,4808.62,successful,2024-05-31,02:20:18
TXN397860355945,BL1276630516,12303.14,successful,2025-03-08,01:39:44
TXN962877141216,BL8185657106,35771.46,successful,2024-09-11,05:10:22
TXN106012292458,BL0475427557,38647.03,successful,2024-04-22,11:50:24
TXN061009751380,BL5449741799,31627.23,successful,2024-12-01,12:53:51
TXN885036986656,BL0874541384,3076.1,successful,2024-05-19,09:23:14
TXN879815885868,BL3440215604,10271.95,successful,2025-06-25,18:27:51
TXN197168728468,BL8214406099,26464.91,successful,2025-05-30,14:34:47
TXN909436463508,BL3439348347,26957.49,successful,2025-12-29,11:38:40
TXN201691963555,BL0413862846,12422.8,successful,2025-05-23,02:58:21
TXN559322467785,BL6417582017,30430.71,successful,2024-06-07,13:26:45
TXN745904645553,BL7238628250,34017.81,successful,2025-05-02,07:36:59
TXN822916534285,BL5410291961,31532.7,successful,2024-09-30,08:42:05
TXN813752371688,BL4583780095,16400.68,successful,2025-07-23,09:32:01
TXN039045905283,BL3981736917,5308.3,failed,2025-10-11,02:28:16
TXN516046525487,BL2659745999,5388.72,failed,2025-03-08,01:50:52
TXN197902677458,BL7217666097,29862.37,successful,2025-11-03,05:58:25
TXN356308220892,BL6018987198,36459.84,successful,2024-08-12,03:24:14
TXN850211089727,BL9287570494,7245.0,successful,2024-05-09,02:38:41
TXN314577174338,BL1956586511,28596.7,successful,2024-10-11,08:59:57
TXN602501548028,BL1620190612,26106.17,successful,2024-08-12,18:31:49
TXN336974851514,BL1590978631,23970.47,successful,2024-04-04,22:28:48
TXN047953992816,BL5495514724,12921.93,successful,2025-11-06,05:59:04
TXN936576155455,BL6055478894,11774.23,successful,2025-09-08,14:45:12
TXN456660151688,BL2919759182,23159.89,successful,2024-12-08,14:50:22
TXN781029452958,BL8948232241,1230.93,successful,2025-02-14,05:40:34
TXN203674349065,BL3349552941,30019.23,successful,2024-06-13,19:16:34
TXN596432108286,BL4184124663,3919.52,successful,2025-10-26,07:12:30
TXN144951664555,BL1583079685,39732.92,successful,2024-06-15,05:07:30
TXN977887703255,BL8773554086,3343.79,failed,2025-03-05,08:51:41
TXN635722402200,BL4833879808,45665.9,successful,2025-03-01,22:29:09
TXN340700668251,BL0092250803,18624.45,successful,2024-01-28,01:39:18
TXN503005460970,BL1231738043,16827.54,successful,2024-05-29,10:56:56
TXN607041153058,BL9583443588,32788.79,successful,2025-09-12,05:40:50
TXN828724145590,BL2480904458,41728.31,successful,2024-05-24,04:32:35
TXN098727911603,BL8857726512,10812.22,successful,2024-08-25,23:35:16
TXN146635962365,BL8692074203,17602.7,successful,2024-03-14,07:14:56
TXN519590854726,BL3113079797,26839.45,successful,2024-04-12,01:43:15
TXN795423005325,BL9268286821,11612.99,successful,2025-01-07,00:38:26
TXN687922449515,BL8437242103,26436.42,failed,2025-04-17,04:37:38
TXN700174910902,BL0017217444,10968.42,successful,2024-12-01,07:21:07
TXN377945605750,BL9236057279,12680.92,successful,2024-01-15,02:47:02
TXN841001878750,BL7168904546,25399.08,successful,2025-11-22,17:26:47
TXN793068104104,BL9700700964,1274.23,successful,2024-02-23,22:31:08
TXN100892959600,BL6206419858,1565.32,successful,2025-03-12,04:11:43
TXN095131686140,BL2990354727,19660.03,failed,2025-03-09,16:06:26
TXN364119964984,BL1523549238,42827.34,successful,2025-09-20,13:19:26
TXN401020498359,BL8143688402,48680.36,successful,2025-04-29,07:43:43
TXN833473110742,BL6202192455,36938.91,failed,2024-08-31,06:36:14
TXN703686016675,BL1628478371,4107.36,successful,2024-10-04,05:25:16
TXN622675887528,BL9434086175,26888.33,failed,2024-07-12,11:08:51
TXN694821765001,BL2801805786,49975.18,successful,2024-11-07,19:32:49
TXN869002929411,BL0485812985,34523.96,successful,2025-04-06,21:32:19
TXN868330124257,BL8329496099,1229.43,successful,2025-03-27,22:10:59
TXN576347548085,BL1404034512,5391.51,successful,2025-11-25,04:50:37
TXN390651702278,BL5432573082,18553.6,successful,2024-10-08,09:24:04
TXN039578203876,BL4112617386,19227.8,successful,2025-07-15,07:21:50
TXN735981530420,BL4665712971,32669.86,failed,2024-05-14,04:27:04
TXN987925946318,BL3475780472,21618.75,successful,2024-06-09,16:25:09
TXN612409549736,BL2229373790,36919.55,failed,2025-02-11,15:28:18
TXN584324070851,BL5592059427,9128.29,successful,2024-02-14,20:58:11
TXN171716410438,BL9750652938,21353.73,successful,2024-11-08,14:03:03
TXN171832845011,BL3545979823,21299.08,successful,2025-01-17,00:11:23
TXN879809478692,BL4564856107,9994.4,successful,2024-02-25,11:58:43
TXN225884574255,BL9029443443,47899.35,failed,2025-10-10,15:58:05
TXN308669362617,BL7604770413,49566.19,successful,2024-11-04,21:38:26
TXN158262780874,BL0661145460,32329.49,failed,2025-02-24,03:26:54
TXN215435386101,BL3465272950,48352.34,successful,2025-09-04,13:41:38
TXN331935865939,BL6538529231,4979.67,successful,2024-02-28,10:50:08
TXN703714941863,BL9707201562,19216.45,successful,2024-11-03,05:05:18
TXN300271626084,BL1311436272,29604.86,successful,2025-06-20,18:43:43
TXN354468122155,BL7492609515,17779.08,failed,2025-12-21,13:02:37
TXN145240567351,BL6201581426,36966.98,failed,2025-04-24,15:14:45
TXN471705315132,BL3200876095,39028.96,successful,2025-08-24,20:01:14
TXN070232612405,BL7754188317,19177.84,successful,2025-07-11,01:08:17
TXN054632164844,BL8256365189,6576.98,successful,2024-02-06,07:59:17
TXN905212086862,BL7414985662,43380.6,successful,2025-07-04,11:20:34
TXN672792973281,BL4800420689,37468.4,successful,2024-11-14,17:47:29
TXN854490822260,BL9087250447,13944.42,successful,2024-12-26,08:08:09
TXN815008651601,BL8556887317,28062.06,successful,2024-02-23,22:51:29
TXN042377532591,BL4349038954,43719.91,successful,2024-07-26,01:57:01
TXN402592207078,BL4197587131,48154.64,successful,2025-10-19,10:36:01
TXN446325890680,BL6071882684,18701.07,successful,2024-11-18,20:03:13
TXN082224523660,BL3786503915,20287.12,failed,2025-08-07,19:03:04
TXN075669079396,BL0127230220,1061.96,successful,2025-04-01,04:17:52
TXN949503513959,BL6624080886,13650.56,successful,2025-08-25,00:40:48
TXN010646894682,BL5673288123,10995.27,successful,2024-04-12,20:42:27
TXN912305248906,BL7009241301,32486.36,successful,2024-01-15,10:07:26
TXN231760364505,BL4090125425,22036.81,failed,2024-04-12,10:02:08
TXN988285137445,BL2870566674,13894.62,successful,2024-08-04,05:24:25
TXN658685777235,BL9830293866,23925.22,successful,2025-11-24,06:09:42
TXN951100026643,BL0488489116,42019.78,successful,2025-02-14,00:24:15
TXN436276620671,BL3123308041,25977.65,successful,2025-04-04,09:10:52
TXN544686294959,BL4669527161,38861.72,failed,2025-10-07,23:05:45
TXN967802941120,BL7031818357,9789.14,successful,2025-08-11,12:28:21
TXN412998643767,BL8351236534,31530.76,failed,2025-08-05,09:08:38
TXN708428336136,BL4348267380,41080.78,successful,2025-07-30,07:39:19
TXN280381207675,BL8577803822,8992.73,successful,2024-08-09,09:50:19
TXN246786616140,BL6476694611,19581.04,successful,2024-07-30,18:19:13
TXN754789142759,BL5361284285,18228.77,successful,2025-04-24,16:38:59
TXN078062051855,BL9879454028,49422.99,successful,2025-10-06,02:03:50
TXN030212975638,BL9628202145,28766.46,successful,2025-07-29,09:08:27
TXN669205615365,BL6314822024,14241.34,successful,2025-08-03,08:11:54
TXN797308694071,BL6399120215,46685.43,successful,2025-03-16,12:46:19
TXN654737543128,BL6631277835,35702.81,failed,2025-05-14,10:07:29
TXN450601274475,BL4514620033,12293.6,successful,2025-05-02,03:52:48
