txnRef,Date,Time,service_type,amount,status
TXN092687472760,2025-11-09,15:56:53,data,34520.2,successful
TXN456338366356,2025-11-28,11:27:06,airtime,22211.21,successful
TXN997604066901,2025-11-15,07:03:34,data,25358.26,successful
TXN843738428723,2025-08-21,00:51:05,airtime,41778.88,successful
TXN728551814505,2024-11-11,12:30:31,data,9406.56,failed
TXN813973916154,2025-11-21,18:32:38,airtime,1293.92,failed
TXN237058607107,2024-06-10,07:03:24,cable,28721.98,successful
TXN614575818532,2025-01-03,01:24:47,data,37467.44,successful
TXN707191342701,2025-06-08,09:26:54,electricity,29167.93,successful
TXN373927755637,2024-02-16,21:01:04,airtime,12134.65,successful
TXN587405863191,2025-06-03,17:01:47,electricity,37573.12,pending
TXN782617208787,2024-06-28,07:52:36,data,35747.61,successful
TXN691686044586,2025-02-18,06:50:02,airtime,18647.06,successful
TXN776710487567,2025-08-11,09:57:42,airtime,20223.29,failed
TXN506001635390,2024-12-17,02:13:08,cable,22174.02,failed
TXN824292450787,2024-11-21,00:47:30,data,6625.32,failed
TXN395473405759,2024-01-24,07:08:31,cable,13744.6,successful
TXN398567196703,2024-03-12,22:59:12,electricity,6128.63,successful
TXN301024542165,2024-02-07,14:17:02,cable,765.12,successful
TXN026236623994,2025-12-11,08:29:56,airtime,21610.81,successful
TXN617730642807,2025-07-10,17:48:11,data,13240.07,successful
TXN634445432742,2024-06-11,00:06:01,cable,38800.34,successful
TXN800213931194,2025-01-15,14:25:20,airtime,7898.56,successful
TXN184163684461,2024-10-08,02:31:52,airtime,41850.98,successful
TXN999424124868,2025-01-06,22:24:04,airtime,38284.23,successful
TXN828783071325,2024-03-08,20:31:54,cable,31618.82,successful
TXN255454598002,2024-03-26,13:48:42,data,44483.38,successful
TXN102832932688,2024-12-08,19:41:27,airtime,31047.53,successful
TXN985699509906,2025-01-25,08:41:34,data,18649.95,failed
TXN118630930109,2025-06-14,04:54:45,data,7087.57,successful
TXN834316013778,2025-06-30,03:26:58,airtime,46943.26,successful
TXN680865857276,2024-07-27,08:53:48,data,44063.11,successful
TXN297338864389,2025-02-08,12:54:50,cable,49046.8,successful
TXN083813762262,2024-12-23,14:00:31,data,20770.13,successful
TXN987598491457,2025-05-01,03:46:22,airtime,38992.83,pending
TXN735310164982,2025-08-27,16:25:25,data,45187.94,successful
TXN242491201271,2024-08-11,07:24:24,airtime,21306.76,successful
TXN171099899505,2024-11-10,17:09:11,airtime,16028.42,successful
TXN894410986544,2025-05-22,17:29:23,airtime,24838.62,successful
TXN776303478744,2025-03-17,21:41:46,data,18219.0,successful
TXN281605254411,2025-08-31,02:49:37,data,7966.42,successful
TXN229064058402,2024-06-13,10:03:34,airtime,1828.51,successful
TXN348211587985,2024-10-22,13:41:35,data,16293.2,successful
TXN923561348230,2024-07-09,14:57:43,airtime,4716.18,successful
TXN811833419983,2024-11-16,00:54:44,electricity,12607.96,successful
TXN164381398096,2025-12-05,18:12:19,airtime,43975.5,successful
TXN227253795521,2025-12-08,04:44:17,airtime,16140.23,successful
TXN116800311487,2024-04-06,02:56:51,airtime,44371.85,successful
TXN943405884106,2025-05-28,03:55:01,cable,9006.06,successful
TXN420765654879,2024-04-16,20:28:39,data,35507.92,successful
TXN673745747298,2024-08-19,02:25:03,data,45606.44,successful
TXN404914739465,2024-01-18,20:29:06,cable,20779.96,successful
TXN157601858307,2025-11-12,21:07:26,data,6764.96,successful
TXN847163292681,2024-04-14,17:26:59,data,39398.09,successful
TXN579938094101,2025-02-09,09:23:31,electricity,28059.72,failed
TXN653422482969,2024-02-20,20:53:07,airtime,44465.51,successful
TXN948584589895,2025-08-07,05:13:23,cable,22381.28,successful
TXN880400490228,2025-10-29,07:04:33,airtime,1666.2,failed
TXN531944588080,2025-12-27,21:40:46,cable,32783.45,successful
TXN607687881941,2025-10-21,14:10:21,cable,6517.44,successful
TXN789390882201,2025-04-16,15:20:21,cable,30974.63,successful
TXN884285866041,2025-04-21,03:47:09,data,30065.66,successful
TXN340917205862,2025-12-15,15:37:12,cable,48775.93,failed
TXN055292446095,2025-09-21,03:17:33,airtime,15604.12,successful
TXN861972176228,2025-07-11,13:30:50,cable,21578.14,failed
TXN892685515145,2024-06-27,07:05:08,data,40244.6,successful
TXN228943024414,2025-10-22,03:57:35,cable,31355.17,successful
TXN451020297089,2025-06-19,21:36:41,cable,10185.06,successful
TXN600620422092,2025-01-26,15:06:56,data,16450.89,successful
TXN445491108520,2024-03-06,09:48:13,cable,5486.21,failed
TXN460650295590,2025-09-08,01:42:43,electricity,37677.87,successful
TXN464408157001,2025-09-29,15:32:58,data,4818.41,successful
TXN136263944754,2024-03-31,15:16:40,data,44356.02,successful
TXN270571632131,2024-08-15,14:26:21,airtime,5651.05,successful
TXN612315542736,2024-11-12,19:15:28,electricity,31126.37,successful
TXN512048296722,2025-01-20,03:10:33,airtime,44183.82,successful
TXN379696047373,2025-02-19,14:28:48,data,43259.45,failed
TXN681809570348,2024-07-07,05:39:07,airtime,13386.38,failed
TXN962222048175,2024-12-17,14:10:24,airtime,21214.59,successful
TXN787754344887,2024-10-01,22:23:04,data,30479.34,successful
TXN210783259624,2024-10-21,21:55:40,airtime,12096.1,successful
TXN731997847806,2025-03-11,01:35:46,cable,40291.19,successful
TXN534846669045,2024-10-17,06:21:50,airtime,2509.14,successful
TXN301704739728,2024-01-23,03:07:50,data,23927.85,successful
TXN361773647155,2025-10-02,20:06:21,airtime,26583.02,failed
TXN471802918987,2025-05-25,03:51:08,data,18846.48,pending
TXN005753083409,2024-09-13,12:00:17,airtime,33985.6,successful
TXN869704234073,2025-02-12,05:47:42,airtime,43765.17,successful
TXN741014497139,2024-05-20,03:28:41,electricity,37681.98,successful
TXN065636388854,2024-10-18,12:45:26,electricity,1794.97,successful
TXN533976728725,2024-01-28,02:59:53,cable,48473.9,successful
TXN280443844017,2025-03-03,22:06:31,airtime,43705.3,successful
TXN073473792885,2025-01-05,04:56:11,data,49156.6,successful
TXN474718242562,2025-05-05,20:10:08,airtime,28057.29,successful
TXN924068910134,2025-12-05,15:51:50,airtime,26081.2,successful
TXN963020531138,2025-05-12,00:03:05,data,25756.06,successful
TXN158618851844,2024-02-26,02:22:18,cable,16774.8,successful
TXN872292799626,2025-01-12,18:06:29,data,17803.53,successful
TXN308954158112,2024-02-06,08:33:59,airtime,24462.51,successful
TXN539747549423,2025-01-26,13:34:24,airtime,2996.74,failed
TXN224711665686,2024-08-31,17:07:39,electricity,21274.73,successful
TXN253444178278,2024-06-15,14:39:23,data,13622.07,failed
TXN649729137019,2024-05-31,11:48:08,airtime,20509.54,successful
TXN617962519439,2025-08-14,03:28:47,cable,8480.71,successful
TXN127459633811,2024-01-25,20:56:23,electricity,6045.21,successful
TXN933133031600,2025-03-28,11:19:04,airtime,40036.89,successful
TXN382823094172,2025-11-08,17:37:15,electricity,43419.22,successful
TXN838120873937,2025-03-30,05:14:24,data,43597.98,successful
TXN850096839572,2024-10-30,11:59:05,data,5111.31,successful
TXN948658932517,2025-01-14,23:18:20,airtime,34422.68,successful
TXN474610908255,2024-02-08,18:54:06,airtime,12420.29,successful
TXN968726737037,2024-01-13,06:48:16,data,36141.11,successful
TXN757547702562,2025-05-15,20:46:39,electricity,31896.96,successful
TXN375644046181,2025-01-27,09:16:08,airtime,2295.22,failed
TXN679050295411,2025-03-14,21:31:50,data,8807.32,successful
TXN753366810911,2025-11-29,21:37:38,cable,23290.96,failed
TXN507387864662,2025-11-07,14:23:37,airtime,20839.24,successful
TXN469361631556,2024-10-01,08:00:23,data,43494.36,successful
TXN872722342591,2025-08-22,14:09:34,airtime,24027.63,successful
TXN483324241155,2025-07-15,09:27:59,electricity,22274.34,successful
TXN955591175955,2024-10-13,03:59:06,cable,38218.97,successful
TXN569533080623,2025-10-18,18:04:51,cable,2413.83,successful
TXN699700967613,2025-04-11,12:01:32,data,22487.09,successful
TXN710440865855,2024-03-27,17:06:13,data,1763.62,pending
TXN221137900720,2025-09-04,10:54:11,airtime,38182.55,successful
TXN405989991826,2025-01-24,21:14:57,airtime,14773.47,successful
TXN603490239087,2024-04-02,23:59:23,data,22445.09,failed
TXN515267246498,2024-12-12,16:33:14,airtime,37538.25,successful
TXN891094159021,2025-08-15,11:37:47,airtime,992.73,failed
TXN382100511004,2025-07-31,07:01:19,electricity,30143.06,successful
TXN231650080873,2024-09-02,18:47:39,airtime,38590.53,failed
TXN047021184265,2024-10-19,08:05:31,data,18423.7,pending
TXN422636901848,2025-10-23,14:42:55,electricity,32978.02,successful
TXN762943072219,2025-04-09,04:01:27,data,5017.62,successful
TXN913354673537,2024-06-15,10:13:35,data,46910.39,successful
TXN568201298375,2024-04-19,04:12:33,airtime,39358.27,successful
TXN494965072903,2025-08-03,13:38:55,cable,2871.04,successful
TXN884913900326,2024-03-27,04:52:37,data,1885.48,successful
TXN339229953776,2025-04-27,06:36:25,data,19579.78,successful
TXN869093989761,2025-08-07,17:52:56,data,46433.94,successful
TXN446067482196,2025-09-26,12:14:44,electricity,41208.47,successful
TXN963134845144,2024-06-01,15:53:13,electricity,14467.54,failed
TXN522726637091,2025-11-18,12:11:46,airtime,22482.79,failed
TXN427360038758,2024-12-04,19:21:37,airtime,47864.17,successful
TXN087079303201,2024-02-02,04:14:14,airtime,47192.03,failed
TXN946188794440,2025-12-08,20:05:31,airtime,16434.0,successful
TXN338138738664,2025-10-16,12:41:18,cable,5570.5,successful
TXN871711580090,2025-01-17,04:02:33,data,3874.37,failed
TXN746503031454,2025-04-29,18:39:13,data,38568.33,successful
TXN055173522483,2025-12-09,01:18:25,data,36752.27,successful
TXN927859720736,2025-02-04,05:24:38,airtime,20763.03,pending
TXN358237246083,2025-04-18,04:41:31,data,27767.09,failed
TXN349502401130,2025-11-26,04:26:31,cable,8273.45,failed
TXN029046827471,2025-01-17,14:58:56,data,38737.69,failed
TXN582513863044,2025-11-24,20:07:36,airtime,2363.81,successful
TXN383523947651,2024-05-03,23:42:22,cable,14345.7,successful
TXN514759471000,2024-02-04,14:01:49,airtime,49791.66,failed
TXN409656365707,2024-11-24,01:18:37,airtime,22312.07,successful
TXN089143925272,2024-07-01,11:30:28,airtime,41769.84,successful
TXN544603008423,2024-03-02,12:26:20,airtime,41415.02,successful
TXN570768175797,2025-03-11,16:40:58,airtime,2581.72,failed
TXN066964727279,2024-11-06,04:43:49,cable,29697.85,successful
TXN579867268116,2024-07-04,08:45:37,airtime,39727.99,failed
TXN332906570668,2025-10-07,14:12:59,data,16540.45,failed
TXN505987468496,2024-05-16,13:21:17,airtime,20760.04,successful
TXN000567812628,2025-01-05,04:36:16,airtime,38061.77,pending
TXN348591746975,2025-08-06,06:54:00,airtime,21597.18,successful
TXN457166350288,2024-10-17,06:16:50,airtime,1414.03,successful
TXN889135008822,2025-04-18,19:37:40,electricity,31175.9,successful
TXN292352413136,2024-10-08,13:32:38,data,35896.68,successful
TXN597056582860,2025-10-25,01:43:11,electricity,29604.52,successful
TXN931411908531,2024-06-07,23:50:07,data,12288.25,successful
TXN576867110899,2024-06-01,10:54:29,cable,4108.61,successful
TXN133825833019,2025-02-03,17:37:01,cable,43464.3,successful
TXN171875718878,2024-11-13,23:52:51,airtime,42525.03,successful
TXN567037017128,2024-12-10,19:58:36,data,21445.22,successful
TXN115359134598,2025-05-17,15:14:43,airtime,39630.94,successful
TXN880565197527,2025-02-27,09:32:46,cable,444.99,failed
TXN599789776525,2025-02-23,11:12:19,airtime,12571.39,failed
TXN347831695456,2025-12-04,20:40:21,data,40252.83,successful
TXN551783223183,2024-05-29,00:22:16,cable,32057.54,successful
TXN190933333659,2025-09-08,23:35:57,airtime,34305.75,successful
TXN817686629017,2025-11-04,02:12:20,cable,13806.43,successful
TXN659433874906,2024-09-08,07:15:44,data,47063.4,successful
TXN545938544509,2024-10-27,12:00:14,airtime,6197.88,successful
TXN402506842148,2025-10-07,17:47:12,airtime,10676.32,successful
TXN827160757464,2024-11-28,10:59:50,airtime,15205.47,successful
TXN277420833881,2025-09-09,13:32:27,data,13095.78,successful
TXN431406409774,2025-06-05,15:54:33,data,31994.94,successful
TXN657547604281,2025-03-11,15:05:16,cable,16037.15,successful
TXN210564580586,2025-05-12,08:37:19,data,1824.36,successful
TXN166766980694,2025-08-11,05:22:24,data,21072.76,successful
TXN256042838221,2025-03-03,01:45:45,cable,19100.91,successful
TXN644560110165,2024-02-17,14:50:48,data,12934.97,successful
TXN628523998697,2025-04-17,17:54:01,electricity,21776.99,successful
TXN409546792192,2024-06-08,02:21:35,data,35221.22,successful
TXN655535114219,2024-05-13,18:56:29,cable,16947.19,successful
TXN735765623601,2024-07-03,15:15:23,data,38715.92,successful
TXN666399784062,2025-05-31,01:02:26,data,40915.76,successful
TXN596291064940,2024-09-09,23:20:52,airtime,26038.14,successful
TXN728385985649,2025-07-08,10:43:33,cable,11245.24,successful
TXN936517437945,2025-01-08,05:26:19,airtime,1910.4,successful
TXN090382167733,2025-10-29,15:00:26,data,18430.88,successful
TXN380152428156,2024-12-09,04:13:06,data,17492.82,successful
TXN217554171029,2024-05-19,03:24:06,data,1761.52,successful
TXN920250453820,2025-11-28,16:30:42,data,24309.21,successful
TXN713912111152,2025-11-02,19:59:18,data,26149.99,successful
TXN139340579807,2024-06-01,21:31:17,data,4885.17,successful
TXN196192313879,2024-01-27,21:05:54,airtime,11791.06,successful
TXN210086203723,2024-11-17,18:09:01,data,26157.47,successful
TXN056188479568,2025-10-12,08:59:28,data,32180.08,successful
TXN359682178146,2024-12-13,13:20:35,airtime,24012.26,successful
TXN888580075764,2025-07-05,08:13:59,airtime,40977.75,successful
TXN543380257787,2024-03-29,08:50:40,data,21765.1,successful
TXN597535429521,2024-11-16,05:15:24,cable,29291.04,successful
TXN937592591779,2025-08-02,19:49:49,cable,9247.08,successful
TXN641569443029,2025-12-03,21:01:42,data,23607.82,failed
TXN473807597924,2025-01-06,19:12:31,airtime,31046.72,successful
TXN692873457869,2025-09-15,19:20:22,data,31849.92,successful
TXN060844461827,2025-10-04,01:55:39,airtime,19620.69,successful
TXN577959078096,2025-01-15,15:35:27,cable,34879.5,successful
TXN449508355239,2024-07-01,11:39:56,cable,49504.79,successful
TXN073969462638,2024-02-27,21:17:41,cable,9860.96,successful
TXN965270378767,2024-09-13,16:15:20,cable,5077.15,successful
TXN838061250765,2025-12-10,19:46:22,electricity,49355.81,successful
TXN652024582056,2025-03-07,01:21:47,airtime,5967.85,successful
TXN980012904539,2025-07-08,20:30:58,data,31319.71,successful
TXN911449103466,2024-01-22,13:59:02,cable,30667.5,successful
TXN364702044264,2025-02-06,10:54:11,data,35058.96,successful
TXN971935269258,2025-10-07,23:53:15,data,11691.73,successful
TXN408842301425,2024-01-18,21:54:23,airtime,12848.9,successful
TXN242497318626,2025-07-10,19:00:21,data,5207.01,successful
TXN686390041914,2024-02-17,09:38:49,data,48080.77,failed
TXN322909008153,2024-09-17,19:53:16,data,20255.17,successful
TXN975102619122,2025-02-15,11:59:13,airtime,46199.06,failed
TXN248286522826,2025-01-11,08:26:39,data,10874.41,successful
TXN607805726274,2024-03-22,09:55:54,airtime,49764.34,failed
TXN782547998315,2024-05-14,18:05:38,airtime,19816.27,successful
TXN468390388636,2025-08-25,04:15:45,cable,46957.48,failed
TXN440112377312,2025-04-08,15:52:24,airtime,22570.59,pending
TXN825116968584,2024-11-27,00:39:05,electricity,37195.09,pending
TXN288613219303,2024-10-26,03:17:02,cable,5230.06,successful
TXN882366616842,2024-11-28,01:11:00,airtime,18162.42,successful
TXN123065371247,2024-09-23,00:31:41,electricity,3150.84,successful
TXN722438804985,2025-05-09,11:26:17,airtime,30422.24,pending
TXN723528229785,2025-12-11,21:37:43,airtime,44592.05,successful
TXN507575221747,2025-11-04,00:56:52,cable,12808.42,successful
TXN718748233696,2025-03-24,07:35:49,cable,34111.92,failed
TXN032859209202,2024-12-20,09:22:15,airtime,36182.96,successful
TXN023575699930,2025-01-14,21:31:21,cable,47723.88,successful
TXN085802324877,2025-07-17,09:56:40,airtime,45364.72,successful
TXN973434436640,2024-05-16,05:12:58,electricity,5968.81,failed
TXN436607076409,2024-01-03,03:47:24,airtime,19548.05,failed
TXN950543520084,2025-05-21,15:18:33,data,10576.52,successful
TXN725128672289,2024-10-03,11:47:45,airtime,33976.5,successful
TXN119990252714,2024-10-08,05:05:24,data,9103.34,successful
TXN020424904159,2025-10-26,11:14:40,electricity,27896.6,failed
TXN291959163657,2025-12-02,02:49:38,airtime,9043.35,failed
TXN812677462886,2025-11-24,18:10:50,data,10863.94,successful
TXN903198641263,2025-04-01,18:04:37,data,49978.79,failed
TXN303891501494,2025-02-28,16:48:19,data,6791.52,successful
TXN953883872384,2025-06-09,10:40:16,cable,4702.9,successful
TXN936532089906,2024-10-06,15:17:46,airtime,14573.53,successful
TXN210382861076,2025-02-01,08:29:01,data,47422.6,failed
TXN969436474574,2025-08-04,06:16:34,airtime,6735.99,failed
TXN648972715544,2025-12-17,00:52:21,airtime,33765.71,failed
TXN196291246661,2025-04-07,10:18:54,cable,16876.56,successful
TXN360907492932,2025-07-04,17:48:55,cable,41539.63,failed
TXN171439276187,2024-05-15,13:09:50,airtime,38545.16,successful
TXN763910726512,2025-07-24,07:57:38,airtime,31814.39,successful
TXN832427281558,2024-04-14,08:43:43,data,8180.55,failed
TXN784322767463,2025-04-19,15:29:31,airtime,46682.27,successful
TXN284718137402,2025-11-03,22:02:24,airtime,4839.06,successful
TXN463112513353,2024-02-18,13:17:03,data,27704.41,successful
TXN746717847051,2024-05-15,05:32:58,data,27514.62,failed
TXN164126705873,2025-05-28,13:54:44,airtime,41361.64,successful
TXN653038007602,2024-03-08,16:36:41,cable,48849.32,successful
TXN374538408807,2025-07-02,04:53:28,cable,19151.41,successful
TXN621268142837,2025-01-20,14:32:54,electricity,19450.03,failed
TXN744006895137,2024-11-09,13:34:32,electricity,39675.77,successful
TXN341704402623,2025-04-27,04:02:41,data,42762.46,successful
TXN737171817190,2025-12-11,09:09:08,airtime,4078.75,successful
TXN845025498466,2025-05-01,00:22:19,cable,46557.97,successful
TXN013802031021,2024-11-26,14:51:02,airtime,36743.25,successful
TXN379791799663,2024-06-01,08:41:47,cable,41173.02,successful
TXN919053939011,2025-11-05,00:42:54,airtime,33902.58,successful
TXN864660310304,2025-07-18,08:12:04,airtime,46308.23,successful
TXN489256408415,2025-06-19,08:06:26,airtime,28579.71,successful
TXN589092557472,2024-08-25,17:49:24,data,44914.48,successful
TXN529205213400,2025-11-19,19:37:04,cable,8265.01,successful
TXN455866677277,2024-11-28,21:13:08,airtime,12363.98,successful
TXN294699197703,2024-01-20,11:15:35,airtime,7782.96,failed
