txnRef,Date,Time,service_type,amount,status
TXN288985434461,2025-08-22,23:03:49,airtime,9910.95,successful
TXN882031729905,2025-03-03,19:37:39,data,27358.35,successful
TXN691436962524,2025-12-10,09:13:57,airtime,43953.12,successful
TXN694149566463,2025-08-06,15:50:01,airtime,22780.25,successful
TXN234134108053,2024-06-20,07:50:12,data,33020.61,successful
TXN133305788345,2024-09-28,00:27:43,cable,20422.49,failed
TXN253436351016,2025-06-03,07:18:29,airtime,46826.49,successful
TXN797942466495,2025-06-21,21:08:54,cable,19727.38,successful
TXN586864123709,2025-07-26,20:01:14,airtime,700.03,failed
TXN614137187371,2024-09-17,12:07:49,airtime,12327.88,successful
TXN282029766096,2025-04-23,12:27:13,electricity,16268.07,successful
TXN492950781702,2025-09-05,14:24:05,airtime,25108.59,successful
TXN216036716517,2025-03-17,02:27:23,airtime,17580.13,successful
TXN601204325928,2024-10-25,13:22:18,data,24755.96,successful
TXN413085310304,2024-02-19,02:20:31,data,35691.53,successful
TXN115827510433,2025-09-04,23:48:20,airtime,30265.09,successful
TXN782029401354,2025-07-20,19:46:32,airtime,31672.98,successful
TXN561268482646,2025-10-23,20:18:14,data,29281.56,failed
TXN601900839288,2025-11-24,16:37:17,electricity,11647.22,successful
TXN879369376075,2025-04-13,01:01:04,data,15747.01,successful
TXN713860455302,2025-02-08,17:25:28,cable,46717.68,successful
TXN095046823326,2024-06-04,05:52:01,airtime,46931.77,successful
TXN261761238464,2025-10-08,16:50:53,electricity,41540.32,successful
TXN870440718318,2024-09-22,21:00:15,airtime,31167.01,successful
TXN179251073244,2025-04-13,20:31:50,data,13485.51,successful
TXN955271887348,2025-03-13,17:23:54,data,20523.03,failed
TXN269739518952,2025-02-04,10:53:44,data,7796.29,successful
TXN175484210627,2025-03-03,15:34:15,data,25214.03,failed
TXN538738647005,2024-02-07,19:54:13,airtime,2874.22,successful
TXN535451202952,2024-08-02,14:30:06,airtime,39668.22,successful
TXN272544480688,2025-07-27,11:29:00,airtime,26227.05,successful
TXN780269552660,2025-11-27,03:44:23,cable,5086.0,failed
TXN801993405716,2025-03-05,06:33:01,airtime,745.67,failed
TXN474036785955,2024-09-24,10:34:26,airtime,10554.98,successful
TXN681743383459,2025-03-25,00:15:55,data,6760.49,successful
TXN702409114336,2024-09-04,05:29:52,airtime,15486.75,successful
TXN076323171283,2025-06-12,00:37:21,cable,14576.2,successful
TXN713040126186,2025-08-03,13:36:38,data,45459.81,successful
TXN294652982894,2025-11-23,05:19:19,data,2893.32,failed
TXN973516806916,2025-08-10,02:21:40,airtime,27986.82,successful
TXN514300539949,2025-04-01,20:43:28,cable,5607.78,successful
TXN400715637048,2025-06-02,01:42:50,airtime,23033.57,failed
TXN393920592430,2024-01-27,21:50:29,cable,14209.71,successful
TXN026393736192,2025-11-23,07:35:50,data,1572.63,pending
TXN176873492026,2025-01-01,01:00:46,airtime,13958.04,successful
TXN452219794638,2025-05-21,08:50:36,airtime,12064.05,successful
TXN461940233984,2024-01-16,10:51:10,airtime,16835.78,successful
TXN586279578771,2024-07-30,15:12:18,airtime,6874.42,successful
TXN979075489098,2025-09-21,10:11:13,airtime,45295.31,successful
TXN953698645591,2024-06-04,09:43:21,cable,8682.03,successful
TXN673398870978,2024-04-05,08:31:24,cable,42235.7,successful
TXN460128076522,2024-01-14,18:50:54,cable,18301.24,failed
TXN025440104518,2024-04-05,18:56:56,data,38384.23,successful
TXN827224344427,2024-02-19,16:02:42,data,41056.96,successful
TXN519432280368,2025-06-04,13:03:19,airtime,19723.11,successful
TXN337193024479,2024-06-18,02:27:07,electricity,35643.93,successful
TXN555440355749,2025-01-09,22:45:19,cable,34700.41,successful
TXN718401278215,2024-10-25,09:39:05,cable,9832.29,successful
TXN278234679516,2024-11-22,18:16:35,data,18783.06,successful
TXN117762295461,2024-05-31,10:18:37,cable,36337.36,successful
TXN948560022562,2024-04-24,21:00:17,cable,49348.46,successful
TXN113240949925,2024-12-14,07:25:19,airtime,40729.68,successful
TXN495141334943,2025-06-14,20:46:30,airtime,46708.31,pending
TXN731097649192,2024-12-14,16:08:58,airtime,9023.89,successful
TXN533424234151,2025-09-15,18:19:28,airtime,47065.86,successful
TXN274600833951,2024-12-05,05:09:50,airtime,31347.04,successful
TXN995774681051,2025-03-02,05:52:23,cable,21932.75,successful
TXN312249321341,2025-06-11,16:15:46,airtime,20181.49,successful
TXN178347532005,2024-11-02,13:02:33,airtime,25330.03,successful
TXN211296565772,2024-09-15,14:59:07,cable,49302.6,successful
TXN113351978221,2024-12-04,03:09:03,data,34427.75,successful
TXN441136164972,2025-12-17,15:38:41,cable,20394.81,successful
TXN533955113997,2024-06-09,07:27:18,data,25653.33,successful
TXN890720405034,2024-03-22,08:58:24,electricity,30716.13,failed
TXN780566195439,2025-12-18,02:14:34,airtime,10799.75,successful
TXN087330016228,2025-04-13,04:29:15,airtime,44651.35,successful
TXN704566556370,2025-07-30,23:21:26,airtime,27915.66,successful
TXN638223427366,2024-06-25,15:27:16,data,30474.45,failed
TXN315646911216,2025-01-14,11:29:08,data,31868.44,failed
TXN694721220221,2025-02-23,16:09:17,data,42131.47,successful
TXN753819249795,2025-06-02,15:45:13,airtime,36842.42,successful
TXN597699532547,2024-06-14,13:40:39,airtime,42067.07,successful
TXN101292259237,2024-10-15,05:13:38,electricity,16131.28,successful
TXN638394618997,2024-09-12,03:13:25,data,1806.88,successful
TXN996472511343,2024-10-07,20:01:29,electricity,36842.48,pending
TXN880836060027,2024-01-28,12:33:42,airtime,47676.31,successful
TXN873160633023,2024-03-10,06:22:47,data,1174.56,successful
TXN266488968881,2025-12-23,02:28:55,cable,2089.49,successful
TXN144133422343,2024-06-26,15:16:02,electricity,47422.86,successful
TXN395180072419,2025-12-02,01:00:25,airtime,34174.16,successful
TXN943868310304,2025-03-31,11:38:49,electricity,23873.95,successful
TXN225035361618,2024-12-01,16:43:28,data,21084.45,successful
TXN634451598524,2025-08-05,00:50:13,data,44038.67,pending
TXN584393146186,2025-06-15,02:40:21,data,15331.11,pending
TXN197748785880,2025-01-31,22:13:53,data,8656.19,successful
TXN209449238302,2024-08-05,08:24:54,data,10530.41,successful
TXN617702005038,2025-10-30,10:06:12,airtime,2020.39,successful
TXN196686007810,2024-09-25,09:04:53,electricity,35687.93,successful
TXN326956587260,2024-09-05,06:03:00,airtime,10003.93,failed
TXN464063156869,2025-03-27,02:41:40,airtime,41990.82,successful
TXN758054368399,2024-12-03,01:13:18,airtime,12506.04,successful
TXN506450787263,2025-11-04,03:11:09,electricity,19007.37,successful
TXN222086508292,2025-05-20,09:07:00,electricity,16506.06,pending
TXN681515328852,2025-05-21,05:49:50,data,25396.39,successful
TXN964108127516,2025-08-24,17:36:10,data,22279.2,successful
TXN722765362215,2025-04-06,11:36:00,cable,44343.0,successful
TXN648505990490,2025-06-30,06:53:34,electricity,48071.76,successful
TXN838478747221,2025-08-26,05:01:58,airtime,31350.55,pending
TXN582242295632,2024-04-30,03:34:51,cable,2938.37,successful
TXN355272811147,2024-11-17,13:26:47,data,35570.98,successful
TXN136432121417,2025-11-22,20:11:43,electricity,946.37,successful
TXN912154085972,2024-10-09,02:17:05,cable,106.01,successful
TXN109159078143,2025-08-15,11:11:54,airtime,22876.23,successful
TXN462876909791,2025-03-06,16:01:30,airtime,29293.63,successful
TXN673885034973,2025-11-07,12:25:02,airtime,35362.56,successful
TXN438190218362,2025-03-19,11:45:00,airtime,47471.31,successful
TXN941668710325,2024-03-15,09:05:37,airtime,18315.68,failed
TXN030025077405,2024-07-12,11:00:48,airtime,15557.58,failed
TXN625062040564,2025-01-01,16:09:11,electricity,31721.8,successful
TXN064062492985,2025-08-29,17:29:09,data,49766.9,successful
TXN726522847648,2025-03-28,03:41:13,airtime,18639.33,successful
TXN383327781500,2025-06-04,02:57:47,airtime,21636.35,successful
TXN251665447579,2024-11-20,14:37:07,electricity,40661.4,successful
TXN718320437511,2025-05-15,00:34:14,airtime,41890.52,successful
TXN820224101331,2024-09-08,07:26:57,airtime,28079.94,successful
TXN970447784422,2025-09-24,14:52:26,data,28129.27,successful
TXN689100610230,2025-06-28,04:42:45,data,31685.93,failed
TXN399528310076,2024-05-08,02:08:05,airtime,38202.16,successful
TXN787046505661,2024-02-02,04:22:46,airtime,9125.63,successful
TXN647726675374,2025-10-08,00:07:53,airtime,1162.28,successful
TXN955832003222,2025-05-01,02:02:06,airtime,13260.54,successful
TXN801943427687,2024-05-15,05:24:34,data,4559.08,successful
TXN977298665678,2025-11-03,07:29:35,airtime,4045.81,successful
TXN889999139484,2025-11-30,00:55:06,airtime,3727.31,failed
TXN343556782833,2024-08-14,15:55:32,airtime,45035.49,successful
TXN640890953052,2025-08-16,08:56:11,airtime,10081.74,failed
TXN013214831217,2025-09-16,01:50:41,data,32823.73,successful
TXN414413691805,2024-01-07,08:45:18,cable,34089.32,successful
TXN479274931239,2025-02-25,06:56:48,electricity,3481.31,failed
TXN861761858964,2025-03-11,23:30:55,airtime,16673.42,successful
TXN127372285119,2025-04-23,10:37:29,airtime,25886.33,successful
TXN617317266760,2024-01-02,02:46:41,data,48657.35,successful
TXN439556394201,2024-10-06,16:33:40,cable,17682.3,successful
TXN793728607234,2024-03-25,18:01:03,cable,45861.46,successful
TXN064222241983,2024-02-27,16:26:56,airtime,48010.03,failed
TXN669327651081,2024-09-29,15:11:35,data,36148.88,successful
TXN890671606028,2025-01-14,07:09:07,data,18576.51,successful
TXN112036588848,2025-07-06,20:00:53,data,36975.51,successful
TXN149161636857,2024-02-13,06:48:29,data,11743.42,successful
TXN316867811688,2025-11-02,11:49:55,data,17818.82,successful
TXN018902649316,2025-04-23,17:21:14,data,24889.21,successful
TXN433657594016,2025-10-17,17:27:58,data,5566.97,successful
TXN562804590144,2024-08-29,04:03:23,cable,18630.35,successful
TXN838718398860,2025-06-02,18:13:24,electricity,26965.17,successful
TXN904248843279,2024-11-01,18:24:20,data,44441.43,failed
TXN681137791371,2024-04-07,04:44:39,airtime,32519.53,pending
TXN951554732786,2024-09-30,14:55:29,electricity,38435.73,failed
TXN854276471761,2024-10-20,09:38:15,cable,28664.06,successful
TXN282606760253,2024-10-07,00:49:46,data,26397.57,successful
TXN390087102544,2025-11-24,00:30:40,airtime,1241.45,failed
TXN443071749683,2024-02-16,06:28:11,data,3076.49,successful
TXN563668085378,2025-07-03,20:34:39,electricity,26021.4,successful
TXN422948793398,2024-08-15,01:08:00,airtime,47436.72,successful
TXN181302329798,2024-08-30,21:24:43,cable,4518.45,successful
TXN448367851691,2025-02-04,11:48:37,airtime,6701.17,successful
TXN728922032171,2025-02-08,12:36:49,cable,45510.02,successful
TXN562656844089,2025-03-15,10:16:42,cable,7843.16,successful
TXN518561325184,2024-04-14,23:38:55,electricity,13651.17,successful
TXN341051299830,2024-12-04,15:30:16,airtime,47878.09,successful
TXN820012233026,2024-06-25,10:06:41,data,25158.43,successful
TXN594962367610,2024-05-27,13:51:59,data,7287.27,successful
TXN149159433941,2024-09-13,17:00:24,data,15141.09,successful
TXN481236836560,2025-09-15,20:29:50,airtime,23068.08,successful
TXN536233663842,2024-03-25,05:31:50,airtime,26636.29,successful
TXN310867546421,2024-11-11,04:59:19,cable,1774.12,successful
TXN379113070836,2024-05-04,21:26:36,airtime,33684.03,successful
TXN323217718133,2024-09-12,18:46:49,data,7385.7,successful
TXN195193732991,2024-03-18,15:44:58,airtime,11229.53,successful
TXN361577223511,2024-12-24,15:02:27,airtime,3654.27,successful
TXN658299676126,2024-07-23,05:40:11,cable,11762.76,successful
TXN794588081868,2025-05-04,17:02:28,data,33291.06,failed
TXN396108089189,2024-06-19,16:17:14,airtime,27899.74,successful
TXN842913989268,2025-11-12,15:20:44,airtime,34643.43,successful
TXN557700996996,2024-10-30,20:41:24,airtime,33959.8,successful
TXN024738616131,2025-08-30,13:24:41,airtime,38321.07,successful
TXN872898142908,2025-03-11,19:15:01,data,25623.6,successful
TXN062937616890,2025-03-14,11:37:22,cable,42360.12,failed
TXN575369753947,2025-09-26,00:27:12,data,34689.41,failed
TXN481356208864,2025-10-19,12:38:41,airtime,6308.47,failed
TXN686127689202,2024-03-28,18:26:42,cable,13846.71,successful
TXN871574257605,2024-12-09,10:41:21,airtime,3522.73,successful
TXN891022823658,2024-05-13,17:30:26,airtime,28132.94,successful
TXN732638381727,2024-07-27,00:40:51,data,2286.98,successful
TXN939985015855,2024-03-22,10:58:22,cable,29314.23,successful
TXN508970320076,2024-03-13,12:33:59,data,27893.99,successful
TXN607331442985,2025-12-17,02:52:28,data,3180.37,successful
TXN236738530978,2024-12-24,19:21:59,airtime,2146.63,successful
TXN577179454081,2024-02-29,12:57:14,electricity,30732.39,successful
TXN082405334813,2025-01-22,13:59:51,airtime,31675.08,successful
TXN640981075682,2024-02-26,21:01:02,airtime,17747.47,failed
TXN589350268334,2024-05-04,15:09:25,airtime,37143.7,successful
TXN806680682014,2025-08-13,02:07:26,data,7002.48,successful
TXN003858892291,2024-03-19,00:40:37,airtime,36088.22,successful
TXN258970761331,2024-11-30,20:35:38,electricity,16800.27,successful
TXN036636559972,2025-01-04,09:46:39,cable,44840.5,successful
TXN223291067879,2024-12-06,00:52:26,airtime,36930.53,failed
TXN448711501525,2024-03-20,15:36:16,data,45358.25,failed
TXN517895992070,2025-01-14,08:56:30,cable,38499.42,successful
TXN653089772145,2025-12-06,04:24:23,airtime,19945.68,successful
TXN238234297469,2024-10-17,10:20:56,electricity,27043.12,pending
TXN507295317441,2025-05-06,08:46:27,data,47496.81,successful
TXN774867979610,2024-11-01,15:54:18,cable,5270.47,successful
TXN844623974383,2024-04-19,16:32:02,data,35288.16,successful
TXN329041778448,2024-10-21,06:30:50,cable,49485.97,successful
TXN823411075620,2025-05-28,22:52:31,airtime,31132.87,failed
TXN015030975142,2024-01-06,18:47:32,cable,36504.9,successful
TXN898168989248,2025-04-25,23:09:44,data,32925.05,successful
TXN843635122718,2024-11-05,22:44:08,airtime,28096.21,successful
TXN953653385223,2024-05-20,14:11:16,data,47029.74,successful
TXN601614898154,2025-08-06,23:48:57,airtime,14925.5,successful
TXN132211864912,2024-11-20,07:09:47,cable,16039.48,successful
TXN329506646070,2024-01-06,02:58:47,airtime,34823.56,failed
TXN340020613456,2025-08-04,19:20:21,data,49485.48,successful
TXN677810268776,2024-12-02,12:12:06,cable,5860.19,successful
TXN061177398756,2024-12-01,22:33:39,data,24462.03,successful
TXN355697614403,2024-07-02,05:20:04,cable,10692.11,failed
TXN663523338740,2025-10-09,13:05:47,airtime,20106.87,pending
TXN549459216493,2024-12-13,01:58:16,data,425.14,successful
TXN892323467646,2025-07-21,06:49:26,cable,19554.49,successful
TXN481508205173,2024-01-01,21:45:22,data,47548.96,successful
TXN553638511557,2025-07-28,00:16:00,electricity,3674.4,successful
TXN309661794595,2025-08-08,02:59:26,data,39863.09,successful
TXN869687861690,2025-05-19,20:24:58,data,7707.26,failed
TXN201124838310,2025-01-31,07:43:41,airtime,28092.92,successful
TXN872206091010,2024-09-27,08:47:11,data,14973.47,successful
TXN322234627525,2024-08-29,14:18:46,airtime,41835.96,successful
TXN798555622803,2025-01-14,14:56:19,airtime,7195.0,successful
TXN060084892405,2025-01-05,13:11:41,electricity,18214.6,failed
TXN384713507803,2025-05-24,18:46:45,cable,2909.69,successful
TXN160551774271,2024-12-24,00:46:08,airtime,6740.78,successful
TXN196409414952,2024-11-18,01:50:34,airtime,33697.71,successful
TXN950667696788,2025-05-31,18:02:38,data,41211.49,successful
TXN049573002238,2025-04-07,05:09:31,data,41684.41,successful
TXN168434623838,2025-04-17,02:55:39,airtime,13936.58,successful
TXN045290296444,2025-01-16,00:13:40,airtime,9922.21,failed
TXN845316440747,2025-04-29,07:22:59,data,36924.52,successful
TXN025075468344,2025-01-23,17:44:52,airtime,14576.64,successful
TXN619707645725,2024-04-26,06:13:37,airtime,17980.55,successful
TXN331682394120,2025-01-08,16:26:24,electricity,6895.94,successful
TXN995571241197,2024-03-03,01:59:51,airtime,23421.67,successful
TXN877781827379,2024-12-15,22:32:04,airtime,16361.4,successful
TXN837988261183,2024-12-06,06:57:53,airtime,36287.82,successful
TXN447765436370,2025-03-01,03:22:33,electricity,36723.59,successful
TXN404573771914,2024-05-28,16:57:56,cable,12007.36,successful
TXN833917799638,2024-02-11,07:46:03,electricity,13841.69,successful
TXN366600443392,2025-11-26,10:56:00,electricity,25497.43,successful
TXN465239311523,2025-07-25,04:49:09,data,49400.17,failed
TXN361423048942,2025-10-24,05:50:55,airtime,43534.6,successful
TXN102750426581,2024-02-21,20:48:19,airtime,32436.38,successful
TXN559889499884,2025-10-16,15:10:23,airtime,39191.64,successful
TXN086725090788,2025-11-11,18:41:19,data,38562.97,successful
TXN012559962140,2025-08-23,08:19:38,data,22562.24,successful
TXN195250313154,2024-07-14,21:22:02,electricity,40686.42,failed
TXN757850176855,2025-06-10,22:00:50,airtime,9204.24,successful
TXN607571325274,2025-03-26,17:03:49,electricity,38949.5,successful
TXN686917282584,2025-02-12,02:44:24,airtime,32127.67,successful
TXN757368734736,2025-05-25,10:27:13,cable,32785.68,successful
TXN264520790700,2024-09-17,19:48:56,airtime,27386.2,successful
TXN451823795705,2025-10-03,09:35:40,cable,31306.24,successful
TXN960080054567,2025-02-18,15:28:26,data,9491.52,successful
TXN491727820338,2025-11-26,06:53:55,electricity,28387.43,successful
TXN745706778976,2025-01-31,03:54:07,cable,8874.24,successful
TXN448854521346,2025-05-20,02:05:13,data,48565.1,successful
TXN130454366701,2024-09-26,15:39:16,cable,7038.77,successful
TXN107570058078,2025-07-12,04:44:14,airtime,41454.97,successful
TXN396194398719,2024-02-03,13:23:16,data,2460.66,successful
TXN039648899574,2024-12-16,19:32:55,airtime,23610.87,failed
TXN777098820080,2024-04-07,14:54:16,airtime,34083.38,successful
TXN758970323559,2024-05-21,00:55:51,airtime,24636.64,successful
TXN465230025291,2024-05-17,13:49:46,airtime,20220.69,successful
TXN973147388938,2024-11-12,02:39:53,electricity,20535.78,successful
TXN854202325327,2024-09-29,13:23:10,data,4554.01,successful
TXN976552103605,2024-04-18,13:56:14,airtime,30919.98,failed
TXN117409659426,2025-11-07,08:45:29,airtime,14752.39,successful
TXN839139767888,2025-01-18,12:46:01,data,17654.42,successful
TXN915353627101,2024-10-15,13:45:22,airtime,4186.09,successful
TXN544712330111,2024-01-11,17:04:05,airtime,6476.39,successful
TXN988797111310,2024-11-05,16:42:43,airtime,38487.71,failed
TXN795970476479,2024-01-29,22:50:47,airtime,8521.58,successful
TXN606420561214,2025-11-19,07:07:40,cable,21391.96,successful
TXN899516790238,2025-07-27,15:33:35,cable,24042.82,successful
